Operations_ID,Location_ID,Date,Equipment_ID,Equipment_Name,Equipment_Type,Usage_Count,Usage_Time_Minutes,Utilization_Rate
"OP-LOC001-20200113","LOC001","2020-01-13","EQ012","Intraoral Scanner","Imaging",4,80,"0.15"
"OP-LOC002-20200113","LOC002","2020-01-13","EQ001","Digital X-Ray Machine","Imaging",10,150,"0.25"
"OP-LOC002-20200113","LOC002","2020-01-13","EQ002","Panoramic X-Ray","Imaging",6,120,"0.20"
"OP-LOC002-20200113","LOC002","2020-01-13","EQ004","Dental Chair 1","Treatment",9,405,"0.68"
"OP-LOC002-20200113","LOC002","2020-01-13","EQ005","Dental Chair 2","Treatment",7,315,"0.53"
"OP-LOC002-20200113","LOC002","2020-01-13","EQ006","Dental Chair 3","Treatment",8,360,"0.60"
"OP-LOC002-20200113","LOC002","2020-01-13","EQ007","Dental Chair 4","Treatment",9,405,"0.68"
"OP-LOC002-20200113","LOC002","2020-01-13","EQ010","Sterilization Unit","Sterilization",15,450,"0.75"
"OP-LOC002-20200113","LOC002","2020-01-13","EQ011","Dental Laser","Treatment",4,100,"0.17"
"OP-LOC002-20200113","LOC002","2020-01-13","EQ012","Intraoral Scanner","Imaging",4,80,"0.13"
"OP-LOC003-20200113","LOC003","2020-01-13","EQ001","Digital X-Ray Machine","Imaging",10,150,"0.31"
"OP-LOC003-20200113","LOC003","2020-01-13","EQ004","Dental Chair 1","Treatment",9,405,"0.84"
"OP-LOC003-20200113","LOC003","2020-01-13","EQ005","Dental Chair 2","Treatment",11,495,"0.95"
"OP-LOC003-20200113","LOC003","2020-01-13","EQ006","Dental Chair 3","Treatment",9,405,"0.84"
"OP-LOC003-20200113","LOC003","2020-01-13","EQ010","Sterilization Unit","Sterilization",12,360,"0.75"
"OP-LOC003-20200113","LOC003","2020-01-13","EQ012","Intraoral Scanner","Imaging",5,100,"0.21"
"OP-LOC001-20200114","LOC001","2020-01-14","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.33"
"OP-LOC001-20200114","LOC001","2020-01-14","EQ002","Panoramic X-Ray","Imaging",6,120,"0.22"
"OP-LOC001-20200114","LOC001","2020-01-14","EQ003","CBCT Scanner","Imaging",3,90,"0.17"
"OP-LOC001-20200114","LOC001","2020-01-14","EQ004","Dental Chair 1","Treatment",9,405,"0.75"
"OP-LOC001-20200114","LOC001","2020-01-14","EQ005","Dental Chair 2","Treatment",8,360,"0.67"
"OP-LOC001-20200114","LOC001","2020-01-14","EQ006","Dental Chair 3","Treatment",9,405,"0.75"
"OP-LOC001-20200114","LOC001","2020-01-14","EQ007","Dental Chair 4","Treatment",10,450,"0.83"
"OP-LOC001-20200114","LOC001","2020-01-14","EQ008","Dental Chair 5","Treatment",10,450,"0.83"
"OP-LOC001-20200114","LOC001","2020-01-14","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20200114","LOC001","2020-01-14","EQ010","Sterilization Unit","Sterilization",16,480,"0.89"
"OP-LOC001-20200114","LOC001","2020-01-14","EQ011","Dental Laser","Treatment",4,100,"0.19"
"OP-LOC001-20200114","LOC001","2020-01-14","EQ012","Intraoral Scanner","Imaging",5,100,"0.19"
"OP-LOC002-20200114","LOC002","2020-01-14","EQ001","Digital X-Ray Machine","Imaging",9,135,"0.23"
"OP-LOC002-20200114","LOC002","2020-01-14","EQ002","Panoramic X-Ray","Imaging",5,100,"0.17"
"OP-LOC002-20200114","LOC002","2020-01-14","EQ004","Dental Chair 1","Treatment",7,315,"0.53"
"OP-LOC002-20200114","LOC002","2020-01-14","EQ005","Dental Chair 2","Treatment",10,450,"0.75"
"OP-LOC002-20200114","LOC002","2020-01-14","EQ006","Dental Chair 3","Treatment",8,360,"0.60"
"OP-LOC002-20200114","LOC002","2020-01-14","EQ007","Dental Chair 4","Treatment",9,405,"0.68"
"OP-LOC002-20200114","LOC002","2020-01-14","EQ010","Sterilization Unit","Sterilization",13,390,"0.65"
"OP-LOC002-20200114","LOC002","2020-01-14","EQ011","Dental Laser","Treatment",3,75,"0.13"
"OP-LOC002-20200114","LOC002","2020-01-14","EQ012","Intraoral Scanner","Imaging",3,60,"0.10"
"OP-LOC003-20200114","LOC003","2020-01-14","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.38"
"OP-LOC003-20200114","LOC003","2020-01-14","EQ004","Dental Chair 1","Treatment",10,450,"0.94"
"OP-LOC003-20200114","LOC003","2020-01-14","EQ005","Dental Chair 2","Treatment",8,360,"0.75"
"OP-LOC003-20200114","LOC003","2020-01-14","EQ006","Dental Chair 3","Treatment",11,495,"0.95"
"OP-LOC003-20200114","LOC003","2020-01-14","EQ010","Sterilization Unit","Sterilization",14,420,"0.88"
"OP-LOC003-20200114","LOC003","2020-01-14","EQ012","Intraoral Scanner","Imaging",4,80,"0.17"
"OP-LOC001-20200115","LOC001","2020-01-15","EQ001","Digital X-Ray Machine","Imaging",10,150,"0.28"
"OP-LOC001-20200115","LOC001","2020-01-15","EQ002","Panoramic X-Ray","Imaging",6,120,"0.22"
"OP-LOC001-20200115","LOC001","2020-01-15","EQ003","CBCT Scanner","Imaging",2,60,"0.11"
"OP-LOC001-20200115","LOC001","2020-01-15","EQ004","Dental Chair 1","Treatment",8,360,"0.67"
"OP-LOC001-20200115","LOC001","2020-01-15","EQ005","Dental Chair 2","Treatment",9,405,"0.75"
"OP-LOC001-20200115","LOC001","2020-01-15","EQ006","Dental Chair 3","Treatment",9,405,"0.75"
"OP-LOC001-20200115","LOC001","2020-01-15","EQ007","Dental Chair 4","Treatment",10,450,"0.83"
"OP-LOC001-20200115","LOC001","2020-01-15","EQ008","Dental Chair 5","Treatment",8,360,"0.67"
"OP-LOC001-20200115","LOC001","2020-01-15","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20200115","LOC001","2020-01-15","EQ010","Sterilization Unit","Sterilization",15,450,"0.83"
"OP-LOC001-20200115","LOC001","2020-01-15","EQ011","Dental Laser","Treatment",4,100,"0.19"
"OP-LOC001-20200115","LOC001","2020-01-15","EQ012","Intraoral Scanner","Imaging",5,100,"0.19"
"OP-LOC002-20200115","LOC002","2020-01-15","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.30"
"OP-LOC002-20200115","LOC002","2020-01-15","EQ002","Panoramic X-Ray","Imaging",6,120,"0.20"
"OP-LOC002-20200115","LOC002","2020-01-15","EQ004","Dental Chair 1","Treatment",10,450,"0.75"
"OP-LOC002-20200115","LOC002","2020-01-15","EQ005","Dental Chair 2","Treatment",7,315,"0.53"
"OP-LOC002-20200115","LOC002","2020-01-15","EQ006","Dental Chair 3","Treatment",11,495,"0.82"
"OP-LOC002-20200115","LOC002","2020-01-15","EQ007","Dental Chair 4","Treatment",10,450,"0.75"
"OP-LOC002-20200115","LOC002","2020-01-15","EQ010","Sterilization Unit","Sterilization",11,330,"0.55"
"OP-LOC002-20200115","LOC002","2020-01-15","EQ011","Dental Laser","Treatment",4,100,"0.17"
"OP-LOC002-20200115","LOC002","2020-01-15","EQ012","Intraoral Scanner","Imaging",4,80,"0.13"
"OP-LOC003-20200115","LOC003","2020-01-15","EQ001","Digital X-Ray Machine","Imaging",9,135,"0.28"
"OP-LOC003-20200115","LOC003","2020-01-15","EQ004","Dental Chair 1","Treatment",10,450,"0.94"
"OP-LOC003-20200115","LOC003","2020-01-15","EQ005","Dental Chair 2","Treatment",10,450,"0.94"
"OP-LOC003-20200115","LOC003","2020-01-15","EQ006","Dental Chair 3","Treatment",9,405,"0.84"
"OP-LOC003-20200115","LOC003","2020-01-15","EQ010","Sterilization Unit","Sterilization",14,420,"0.88"
"OP-LOC003-20200115","LOC003","2020-01-15","EQ012","Intraoral Scanner","Imaging",4,80,"0.17"
"OP-LOC001-20200116","LOC001","2020-01-16","EQ001","Digital X-Ray Machine","Imaging",10,150,"0.28"
"OP-LOC001-20200116","LOC001","2020-01-16","EQ002","Panoramic X-Ray","Imaging",6,120,"0.22"
"OP-LOC001-20200116","LOC001","2020-01-16","EQ003","CBCT Scanner","Imaging",3,90,"0.17"
"OP-LOC001-20200116","LOC001","2020-01-16","EQ004","Dental Chair 1","Treatment",9,405,"0.75"
"OP-LOC001-20200116","LOC001","2020-01-16","EQ005","Dental Chair 2","Treatment",10,450,"0.83"
"OP-LOC001-20200116","LOC001","2020-01-16","EQ006","Dental Chair 3","Treatment",11,495,"0.92"
"OP-LOC001-20200116","LOC001","2020-01-16","EQ007","Dental Chair 4","Treatment",11,495,"0.92"
"OP-LOC001-20200116","LOC001","2020-01-16","EQ008","Dental Chair 5","Treatment",11,495,"0.92"
"OP-LOC001-20200116","LOC001","2020-01-16","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20200116","LOC001","2020-01-16","EQ010","Sterilization Unit","Sterilization",13,390,"0.72"
"OP-LOC001-20200116","LOC001","2020-01-16","EQ011","Dental Laser","Treatment",3,75,"0.14"
"OP-LOC001-20200116","LOC001","2020-01-16","EQ012","Intraoral Scanner","Imaging",5,100,"0.19"
"OP-LOC002-20200116","LOC002","2020-01-16","EQ001","Digital X-Ray Machine","Imaging",9,135,"0.23"
"OP-LOC002-20200116","LOC002","2020-01-16","EQ002","Panoramic X-Ray","Imaging",5,100,"0.17"
"OP-LOC002-20200116","LOC002","2020-01-16","EQ004","Dental Chair 1","Treatment",8,360,"0.60"
"OP-LOC002-20200116","LOC002","2020-01-16","EQ005","Dental Chair 2","Treatment",9,405,"0.68"
"OP-LOC002-20200116","LOC002","2020-01-16","EQ006","Dental Chair 3","Treatment",8,360,"0.60"
"OP-LOC002-20200116","LOC002","2020-01-16","EQ007","Dental Chair 4","Treatment",7,315,"0.53"
"OP-LOC002-20200116","LOC002","2020-01-16","EQ010","Sterilization Unit","Sterilization",13,390,"0.65"
"OP-LOC002-20200116","LOC002","2020-01-16","EQ011","Dental Laser","Treatment",3,75,"0.13"
"OP-LOC002-20200116","LOC002","2020-01-16","EQ012","Intraoral Scanner","Imaging",4,80,"0.13"
"OP-LOC003-20200116","LOC003","2020-01-16","EQ001","Digital X-Ray Machine","Imaging",10,150,"0.31"
"OP-LOC003-20200116","LOC003","2020-01-16","EQ004","Dental Chair 1","Treatment",7,315,"0.66"
"OP-LOC003-20200116","LOC003","2020-01-16","EQ005","Dental Chair 2","Treatment",7,315,"0.66"
"OP-LOC003-20200116","LOC003","2020-01-16","EQ006","Dental Chair 3","Treatment",7,315,"0.66"
"OP-LOC003-20200116","LOC003","2020-01-16","EQ010","Sterilization Unit","Sterilization",13,390,"0.81"
"OP-LOC003-20200116","LOC003","2020-01-16","EQ012","Intraoral Scanner","Imaging",4,80,"0.17"
"OP-LOC001-20200117","LOC001","2020-01-17","EQ001","Digital X-Ray Machine","Imaging",9,135,"0.25"
"OP-LOC001-20200117","LOC001","2020-01-17","EQ002","Panoramic X-Ray","Imaging",4,80,"0.15"
"OP-LOC001-20200117","LOC001","2020-01-17","EQ003","CBCT Scanner","Imaging",2,60,"0.11"
"OP-LOC001-20200117","LOC001","2020-01-17","EQ004","Dental Chair 1","Treatment",8,360,"0.67"
"OP-LOC001-20200117","LOC001","2020-01-17","EQ005","Dental Chair 2","Treatment",7,315,"0.58"
"OP-LOC001-20200117","LOC001","2020-01-17","EQ006","Dental Chair 3","Treatment",6,270,"0.50"
"OP-LOC001-20200117","LOC001","2020-01-17","EQ007","Dental Chair 4","Treatment",7,315,"0.58"
"OP-LOC001-20200117","LOC001","2020-01-17","EQ008","Dental Chair 5","Treatment",7,315,"0.58"
"OP-LOC001-20200117","LOC001","2020-01-17","EQ009","CAD/CAM System","Restoration",1,60,"0.11"
"OP-LOC001-20200117","LOC001","2020-01-17","EQ010","Sterilization Unit","Sterilization",9,270,"0.50"
"OP-LOC001-20200117","LOC001","2020-01-17","EQ011","Dental Laser","Treatment",3,75,"0.14"
"OP-LOC001-20200117","LOC001","2020-01-17","EQ012","Intraoral Scanner","Imaging",3,60,"0.11"
"OP-LOC002-20200117","LOC002","2020-01-17","EQ001","Digital X-Ray Machine","Imaging",9,135,"0.23"
"OP-LOC002-20200117","LOC002","2020-01-17","EQ002","Panoramic X-Ray","Imaging",3,60,"0.10"
"OP-LOC002-20200117","LOC002","2020-01-17","EQ004","Dental Chair 1","Treatment",6,270,"0.45"
"OP-LOC002-20200117","LOC002","2020-01-17","EQ005","Dental Chair 2","Treatment",5,225,"0.38"
"OP-LOC002-20200117","LOC002","2020-01-17","EQ006","Dental Chair 3","Treatment",8,360,"0.60"
"OP-LOC002-20200117","LOC002","2020-01-17","EQ007","Dental Chair 4","Treatment",6,270,"0.45"
"OP-LOC002-20200117","LOC002","2020-01-17","EQ010","Sterilization Unit","Sterilization",11,330,"0.55"
"OP-LOC002-20200117","LOC002","2020-01-17","EQ011","Dental Laser","Treatment",3,75,"0.13"
"OP-LOC002-20200117","LOC002","2020-01-17","EQ012","Intraoral Scanner","Imaging",3,60,"0.10"
"OP-LOC003-20200117","LOC003","2020-01-17","EQ001","Digital X-Ray Machine","Imaging",6,90,"0.19"
"OP-LOC003-20200117","LOC003","2020-01-17","EQ004","Dental Chair 1","Treatment",7,315,"0.66"
"OP-LOC003-20200117","LOC003","2020-01-17","EQ005","Dental Chair 2","Treatment",7,315,"0.66"
"OP-LOC003-20200117","LOC003","2020-01-17","EQ006","Dental Chair 3","Treatment",7,315,"0.66"
"OP-LOC003-20200117","LOC003","2020-01-17","EQ010","Sterilization Unit","Sterilization",9,270,"0.56"
"OP-LOC003-20200117","LOC003","2020-01-17","EQ012","Intraoral Scanner","Imaging",3,60,"0.13"
"OP-LOC001-20200118","LOC001","2020-01-18","EQ001","Digital X-Ray Machine","Imaging",3,45,"0.17"
"OP-LOC001-20200118","LOC001","2020-01-18","EQ002","Panoramic X-Ray","Imaging",1,20,"0.07"
"OP-LOC001-20200118","LOC001","2020-01-18","EQ003","CBCT Scanner","Imaging",1,30,"0.11"
"OP-LOC001-20200118","LOC001","2020-01-18","EQ004","Dental Chair 1","Treatment",2,90,"0.33"
"OP-LOC001-20200118","LOC001","2020-01-18","EQ005","Dental Chair 2","Treatment",2,90,"0.33"
"OP-LOC001-20200118","LOC001","2020-01-18","EQ006","Dental Chair 3","Treatment",2,90,"0.33"
"OP-LOC001-20200118","LOC001","2020-01-18","EQ007","Dental Chair 4","Treatment",2,90,"0.33"
"OP-LOC001-20200118","LOC001","2020-01-18","EQ008","Dental Chair 5","Treatment",2,90,"0.33"
"OP-LOC001-20200118","LOC001","2020-01-18","EQ009","CAD/CAM System","Restoration",0,0,"0.00"
"OP-LOC001-20200118","LOC001","2020-01-18","EQ010","Sterilization Unit","Sterilization",3,90,"0.33"
"OP-LOC001-20200118","LOC001","2020-01-18","EQ011","Dental Laser","Treatment",1,25,"0.09"
"OP-LOC001-20200118","LOC001","2020-01-18","EQ012","Intraoral Scanner","Imaging",1,20,"0.07"
"OP-LOC002-20200118","LOC002","2020-01-18","EQ001","Digital X-Ray Machine","Imaging",3,45,"0.15"
"OP-LOC002-20200118","LOC002","2020-01-18","EQ002","Panoramic X-Ray","Imaging",2,40,"0.13"
"OP-LOC002-20200118","LOC002","2020-01-18","EQ004","Dental Chair 1","Treatment",3,135,"0.45"
"OP-LOC002-20200118","LOC002","2020-01-18","EQ005","Dental Chair 2","Treatment",3,135,"0.45"
"OP-LOC002-20200118","LOC002","2020-01-18","EQ006","Dental Chair 3","Treatment",2,90,"0.30"
"OP-LOC002-20200118","LOC002","2020-01-18","EQ007","Dental Chair 4","Treatment",3,135,"0.45"
"OP-LOC002-20200118","LOC002","2020-01-18","EQ010","Sterilization Unit","Sterilization",4,120,"0.40"
"OP-LOC002-20200118","LOC002","2020-01-18","EQ011","Dental Laser","Treatment",1,25,"0.08"
"OP-LOC002-20200118","LOC002","2020-01-18","EQ012","Intraoral Scanner","Imaging",1,20,"0.07"
"OP-LOC003-20200118","LOC003","2020-01-18","EQ001","Digital X-Ray Machine","Imaging",2,30,"0.13"
"OP-LOC003-20200118","LOC003","2020-01-18","EQ004","Dental Chair 1","Treatment",1,45,"0.19"
"OP-LOC003-20200118","LOC003","2020-01-18","EQ005","Dental Chair 2","Treatment",1,45,"0.19"
"OP-LOC003-20200118","LOC003","2020-01-18","EQ006","Dental Chair 3","Treatment",2,90,"0.38"
"OP-LOC003-20200118","LOC003","2020-01-18","EQ010","Sterilization Unit","Sterilization",3,90,"0.38"
"OP-LOC003-20200118","LOC003","2020-01-18","EQ012","Intraoral Scanner","Imaging",1,20,"0.08"
"OP-LOC001-20200121","LOC001","2020-01-21","EQ001","Digital X-Ray Machine","Imaging",13,195,"0.36"
"OP-LOC001-20200121","LOC001","2020-01-21","EQ002","Panoramic X-Ray","Imaging",5,100,"0.19"
"OP-LOC001-20200121","LOC001","2020-01-21","EQ003","CBCT Scanner","Imaging",2,60,"0.11"
"OP-LOC001-20200121","LOC001","2020-01-21","EQ004","Dental Chair 1","Treatment",11,495,"0.92"
"OP-LOC001-20200121","LOC001","2020-01-21","EQ005","Dental Chair 2","Treatment",8,360,"0.67"
"OP-LOC001-20200121","LOC001","2020-01-21","EQ006","Dental Chair 3","Treatment",9,405,"0.75"
"OP-LOC001-20200121","LOC001","2020-01-21","EQ007","Dental Chair 4","Treatment",9,405,"0.75"
"OP-LOC001-20200121","LOC001","2020-01-21","EQ008","Dental Chair 5","Treatment",8,360,"0.67"
"OP-LOC001-20200121","LOC001","2020-01-21","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20200121","LOC001","2020-01-21","EQ010","Sterilization Unit","Sterilization",13,390,"0.72"
"OP-LOC001-20200121","LOC001","2020-01-21","EQ011","Dental Laser","Treatment",4,100,"0.19"
"OP-LOC001-20200121","LOC001","2020-01-21","EQ012","Intraoral Scanner","Imaging",5,100,"0.19"
"OP-LOC002-20200121","LOC002","2020-01-21","EQ001","Digital X-Ray Machine","Imaging",9,135,"0.23"
"OP-LOC002-20200121","LOC002","2020-01-21","EQ002","Panoramic X-Ray","Imaging",6,120,"0.20"
"OP-LOC002-20200121","LOC002","2020-01-21","EQ004","Dental Chair 1","Treatment",9,405,"0.68"
"OP-LOC002-20200121","LOC002","2020-01-21","EQ005","Dental Chair 2","Treatment",9,405,"0.68"
"OP-LOC002-20200121","LOC002","2020-01-21","EQ006","Dental Chair 3","Treatment",10,450,"0.75"
"OP-LOC002-20200121","LOC002","2020-01-21","EQ007","Dental Chair 4","Treatment",10,450,"0.75"
"OP-LOC002-20200121","LOC002","2020-01-21","EQ010","Sterilization Unit","Sterilization",16,480,"0.80"
"OP-LOC002-20200121","LOC002","2020-01-21","EQ011","Dental Laser","Treatment",3,75,"0.13"
"OP-LOC002-20200121","LOC002","2020-01-21","EQ012","Intraoral Scanner","Imaging",5,100,"0.17"
"OP-LOC003-20200121","LOC003","2020-01-21","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.38"
"OP-LOC003-20200121","LOC003","2020-01-21","EQ004","Dental Chair 1","Treatment",11,495,"0.95"
"OP-LOC003-20200121","LOC003","2020-01-21","EQ005","Dental Chair 2","Treatment",8,360,"0.75"
"OP-LOC003-20200121","LOC003","2020-01-21","EQ006","Dental Chair 3","Treatment",10,450,"0.94"
"OP-LOC003-20200121","LOC003","2020-01-21","EQ010","Sterilization Unit","Sterilization",13,390,"0.81"
"OP-LOC003-20200121","LOC003","2020-01-21","EQ012","Intraoral Scanner","Imaging",4,80,"0.17"
"OP-LOC001-20200122","LOC001","2020-01-22","EQ001","Digital X-Ray Machine","Imaging",13,195,"0.36"
"OP-LOC001-20200122","LOC001","2020-01-22","EQ002","Panoramic X-Ray","Imaging",6,120,"0.22"
"OP-LOC001-20200122","LOC001","2020-01-22","EQ003","CBCT Scanner","Imaging",3,90,"0.17"
"OP-LOC001-20200122","LOC001","2020-01-22","EQ004","Dental Chair 1","Treatment",9,405,"0.75"
"OP-LOC001-20200122","LOC001","2020-01-22","EQ005","Dental Chair 2","Treatment",10,450,"0.83"
"OP-LOC001-20200122","LOC001","2020-01-22","EQ006","Dental Chair 3","Treatment",10,450,"0.83"
"OP-LOC001-20200122","LOC001","2020-01-22","EQ007","Dental Chair 4","Treatment",10,450,"0.83"
"OP-LOC001-20200122","LOC001","2020-01-22","EQ008","Dental Chair 5","Treatment",12,540,"0.95"
"OP-LOC001-20200122","LOC001","2020-01-22","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20200122","LOC001","2020-01-22","EQ010","Sterilization Unit","Sterilization",15,450,"0.83"
"OP-LOC001-20200122","LOC001","2020-01-22","EQ011","Dental Laser","Treatment",3,75,"0.14"
"OP-LOC001-20200122","LOC001","2020-01-22","EQ012","Intraoral Scanner","Imaging",5,100,"0.19"
"OP-LOC002-20200122","LOC002","2020-01-22","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.30"
"OP-LOC002-20200122","LOC002","2020-01-22","EQ002","Panoramic X-Ray","Imaging",6,120,"0.20"
"OP-LOC002-20200122","LOC002","2020-01-22","EQ004","Dental Chair 1","Treatment",10,450,"0.75"
"OP-LOC002-20200122","LOC002","2020-01-22","EQ005","Dental Chair 2","Treatment",10,450,"0.75"
"OP-LOC002-20200122","LOC002","2020-01-22","EQ006","Dental Chair 3","Treatment",12,540,"0.90"
"OP-LOC002-20200122","LOC002","2020-01-22","EQ007","Dental Chair 4","Treatment",11,495,"0.82"
"OP-LOC002-20200122","LOC002","2020-01-22","EQ010","Sterilization Unit","Sterilization",16,480,"0.80"
"OP-LOC002-20200122","LOC002","2020-01-22","EQ011","Dental Laser","Treatment",3,75,"0.13"
"OP-LOC002-20200122","LOC002","2020-01-22","EQ012","Intraoral Scanner","Imaging",5,100,"0.17"
"OP-LOC003-20200122","LOC003","2020-01-22","EQ001","Digital X-Ray Machine","Imaging",9,135,"0.28"
"OP-LOC003-20200122","LOC003","2020-01-22","EQ004","Dental Chair 1","Treatment",8,360,"0.75"
"OP-LOC003-20200122","LOC003","2020-01-22","EQ005","Dental Chair 2","Treatment",8,360,"0.75"
"OP-LOC003-20200122","LOC003","2020-01-22","EQ006","Dental Chair 3","Treatment",9,405,"0.84"
"OP-LOC003-20200122","LOC003","2020-01-22","EQ010","Sterilization Unit","Sterilization",14,420,"0.88"
"OP-LOC003-20200122","LOC003","2020-01-22","EQ012","Intraoral Scanner","Imaging",4,80,"0.17"
"OP-LOC001-20200123","LOC001","2020-01-23","EQ001","Digital X-Ray Machine","Imaging",10,150,"0.28"
"OP-LOC001-20200123","LOC001","2020-01-23","EQ002","Panoramic X-Ray","Imaging",6,120,"0.22"
"OP-LOC001-20200123","LOC001","2020-01-23","EQ003","CBCT Scanner","Imaging",2,60,"0.11"
"OP-LOC001-20200123","LOC001","2020-01-23","EQ004","Dental Chair 1","Treatment",7,315,"0.58"
"OP-LOC001-20200123","LOC001","2020-01-23","EQ005","Dental Chair 2","Treatment",7,315,"0.58"
"OP-LOC001-20200123","LOC001","2020-01-23","EQ006","Dental Chair 3","Treatment",7,315,"0.58"
"OP-LOC001-20200123","LOC001","2020-01-23","EQ007","Dental Chair 4","Treatment",9,405,"0.75"
"OP-LOC001-20200123","LOC001","2020-01-23","EQ008","Dental Chair 5","Treatment",9,405,"0.75"
"OP-LOC001-20200123","LOC001","2020-01-23","EQ009","CAD/CAM System","Restoration",1,60,"0.11"
"OP-LOC001-20200123","LOC001","2020-01-23","EQ010","Sterilization Unit","Sterilization",15,450,"0.83"
"OP-LOC001-20200123","LOC001","2020-01-23","EQ011","Dental Laser","Treatment",4,100,"0.19"
"OP-LOC001-20200123","LOC001","2020-01-23","EQ012","Intraoral Scanner","Imaging",4,80,"0.15"
"OP-LOC002-20200123","LOC002","2020-01-23","EQ001","Digital X-Ray Machine","Imaging",9,135,"0.23"
"OP-LOC002-20200123","LOC002","2020-01-23","EQ002","Panoramic X-Ray","Imaging",4,80,"0.13"
"OP-LOC002-20200123","LOC002","2020-01-23","EQ004","Dental Chair 1","Treatment",9,405,"0.68"
"OP-LOC002-20200123","LOC002","2020-01-23","EQ005","Dental Chair 2","Treatment",7,315,"0.53"
"OP-LOC002-20200123","LOC002","2020-01-23","EQ006","Dental Chair 3","Treatment",9,405,"0.68"
"OP-LOC002-20200123","LOC002","2020-01-23","EQ007","Dental Chair 4","Treatment",7,315,"0.53"
