Operations_ID,Location_ID,Location_Name,Date,Year,Month,Day_of_Week,Is_Holiday,Is_Weekend,Appointment_Capacity,Scheduled_Appointments,Actual_Appointments,Chair_Utilization,Target_Chair_Utilization,Cancellation_Count,Cancellation_Rate,No_Show_Count,No_Show_Rate,Avg_Wait_Time,Total_Patients_Seen,New_Patient_Count,Returning_Patient_Count,Target_New_Patients,Total_Labor_Hours,Total_Labor_Cost,Staff_Count,Dentist_Count,Hygienist_Count,Assistant_Count,Admin_Count,Equipment_Count,Avg_Equipment_Utilization,Active_Treatment_Plans,Completed_Treatment_Plans,Treatment_Plan_Completion_Rate,Treatment_Plans_Not_Started,Treatment_Plans_In_Progress,Treatment_Plans_Completed,Treatment_Plans_Delayed,Insurance_Claims_Submitted,Insurance_Claims_Processed,Insurance_Claims_Paid,Insurance_Claims_Denied,Insurance_Denial_Rate,Avg_Days_To_Payment,Claims_Aging_0_30,Claims_Aging_31_60,Claims_Aging_61_90,Claims_Aging_90_Plus,Target_Collection_Rate,Actual_Collection_Rate,Revenue_Per_Hour,Revenue_Per_Chair,Revenue_Per_Patient,Labor_Cost_Percentage,Supply_Cost_Percentage,Overhead_Percentage
"OP-LOC001-20200130","LOC001","Downtown Dental","2020-01-30",2020,1,"Thursday",false,false,38,40,36,"0.87","0.85",2,"0.05",2,"0.04",6,36,5,31,1.5,"110.1",6530,14,3,3,5,3,12,"0.45",14,8,"0.60",1,10,8,3,29,30,28,1,"0.03",31,17,7,3,1,"0.92","0.86",1372,2133,279,"0.33","0.13","0.36"
"OP-LOC002-20200130","LOC002","Westside Smile Center","2020-01-30",2020,1,"Thursday",false,false,28,29,26,"0.85","0.82",1,"0.05",2,"0.06",7,26,4,22,1.25,"66.0",3842,9,2,2,3,2,9,"0.47",10,7,"0.69",1,7,7,2,21,23,21,1,"0.04",29,13,5,2,1,"0.90","0.90",928,1918,291,"0.32","0.12","0.42"
"OP-LOC003-20200130","LOC003","East Valley Dental Care","2020-01-30",2020,1,"Thursday",false,false,16,16,14,"0.73","0.80",1,"0.07",1,"0.07",8,14,2,12,1,"70.7",4098,9,2,2,3,2,6,"0.58",6,4,"0.68",1,4,4,1,11,11,10,0,"0.00",30,7,3,1,1,"0.88","0.86",1212,2078,290,"0.33","0.13","0.37"
"OP-LOC001-20200131","LOC001","Downtown Dental","2020-01-31",2020,1,"Friday",false,false,30,32,29,"0.89","0.85",1,"0.05",1,"0.04",18,29,4,25,1.5,"106.4",6517,14,3,3,5,3,12,"0.38",12,8,"0.69",1,8,8,2,23,22,21,1,"0.05",28,14,6,2,1,"0.92","0.89",1363,2260,284,"0.33","0.15","0.41"
"OP-LOC002-20200131","LOC002","Westside Smile Center","2020-01-31",2020,1,"Friday",false,false,23,23,20,"0.86","0.82",2,"0.07",1,"0.06",14,20,2,18,1.25,"69.8",4119,9,2,2,3,2,9,"0.38",8,5,"0.65",1,6,5,2,16,17,15,1,"0.06",33,10,4,2,1,"0.90","0.92",1336,2154,349,"0.30","0.16","0.39"
"OP-LOC003-20200131","LOC003","East Valley Dental Care","2020-01-31",2020,1,"Friday",false,false,13,13,12,"0.85","0.80",1,"0.06",1,"0.05",13,12,2,10,1,"67.0",3766,9,2,2,3,2,6,"0.50",5,3,"0.64",1,4,3,1,10,10,9,1,"0.10",29,6,3,1,1,"0.88","0.82",1059,2337,270,"0.27","0.13","0.42"
"OP-LOC001-20200201","LOC001","Downtown Dental","2020-02-01",2020,2,"Saturday",false,true,10,11,10,"0.82","0.85",1,"0.05",1,"0.05",21,10,1,9,1.5,"59.6",3618,14,3,3,5,3,12,"0.26",4,2,"0.60",0,3,2,1,8,8,7,1,"0.13",27.75,5,2,1,0,"0.92","0.85",1041,2304,280,"0.30","0.14","0.36"
"OP-LOC002-20200201","LOC002","Westside Smile Center","2020-02-01",2020,2,"Saturday",false,true,5,4,4,"0.78","0.82",0,"0.06",0,"0.04",25,4,0,4,1.25,"39.9",2332,9,2,2,3,2,9,"0.16",2,1,"0.65",0,1,1,0,3,3,3,0,"0.00",29.75,2,1,0,0,"0.90","0.92",1333,1842,288,"0.31","0.15","0.35"
"OP-LOC003-20200201","LOC003","East Valley Dental Care","2020-02-01",2020,2,"Saturday",false,true,5,6,5,"0.74","0.80",0,"0.06",0,"0.05",24,5,1,4,1,"39.7",2284,9,2,2,3,2,6,"0.38",2,1,"0.61",0,1,1,0,4,4,4,0,"0.00",30.75,2,1,0,0,"0.88","0.88",1174,1859,315,"0.28","0.15","0.37"
"OP-LOC001-20200203","LOC001","Downtown Dental","2020-02-03",2020,2,"Monday",false,false,40,43,39,"0.84","0.85",2,"0.05",2,"0.04",6,39,6,33,1.5,"109.8",6747,14,3,3,5,3,12,"0.53",16,11,"0.66",2,11,11,3,31,31,29,2,"0.06",32.75,19,8,3,2,"0.92","0.91",1222,2162,279,"0.33","0.16","0.37"
"OP-LOC002-20200203","LOC002","Westside Smile Center","2020-02-03",2020,2,"Monday",false,false,26,25,23,"0.80","0.82",1,"0.05",1,"0.04",14,23,4,19,1.25,"68.3",3869,9,2,2,3,2,9,"0.37",9,6,"0.63",1,6,6,2,18,17,15,1,"0.06",29.75,11,5,2,1,"0.90","0.89",1263,2397,323,"0.30","0.12","0.42"
"OP-LOC003-20200203","LOC003","East Valley Dental Care","2020-02-03",2020,2,"Monday",false,false,19,20,17,"0.79","0.80",1,"0.06",1,"0.07",25,17,2,15,1,"69.8",3871,9,2,2,3,2,6,"0.65",7,4,"0.63",1,5,4,1,14,13,12,0,"0.00",31.75,8,4,1,1,"0.88","0.88",976,2152,314,"0.31","0.14","0.37"
"OP-LOC001-20200204","LOC001","Downtown Dental","2020-02-04",2020,2,"Tuesday",false,false,37,39,35,"0.79","0.85",2,"0.04",2,"0.05",12,35,5,30,1.5,"106.7",6518,14,3,3,5,3,12,"0.43",14,10,"0.68",1,10,10,3,28,31,29,1,"0.03",29.75,17,7,3,1,"0.92","0.86",1349,2315,267,"0.31","0.14","0.35"
"OP-LOC002-20200204","LOC002","Westside Smile Center","2020-02-04",2020,2,"Tuesday",false,false,29,29,26,"0.73","0.82",2,"0.07",1,"0.05",19,26,5,21,1.25,"67.9",3969,9,2,2,3,2,9,"0.47",10,7,"0.68",1,7,7,2,21,20,18,1,"0.05",29.75,13,5,2,1,"0.90","0.90",1317,2013,292,"0.29","0.12","0.40"
"OP-LOC003-20200204","LOC003","East Valley Dental Care","2020-02-04",2020,2,"Tuesday",false,false,17,17,15,"0.70","0.80",1,"0.07",1,"0.06",15,15,3,12,1,"69.0",3906,9,2,2,3,2,6,"0.60",6,4,"0.60",1,4,4,1,12,13,12,1,"0.08",29.75,7,3,1,1,"0.88","0.83",1385,2365,278,"0.32","0.13","0.41"
"OP-LOC001-20200205","LOC001","Downtown Dental","2020-02-05",2020,2,"Wednesday",false,false,39,37,33,"0.79","0.85",2,"0.06",2,"0.05",22,33,6,27,1.5,"108.7",6691,14,3,3,5,3,12,"0.44",13,8,"0.63",1,9,8,3,26,28,25,1,"0.04",31.75,16,7,3,1,"0.92","0.84",962,2355,307,"0.33","0.14","0.39"
"OP-LOC002-20200205","LOC002","Westside Smile Center","2020-02-05",2020,2,"Wednesday",false,false,30,31,28,"0.76","0.82",2,"0.06",1,"0.04",18,28,4,24,1.25,"70.5",4008,9,2,2,3,2,9,"0.51",11,7,"0.61",1,8,7,2,22,22,20,1,"0.05",27.75,13,6,2,1,"0.90","0.90",1160,1891,266,"0.31","0.12","0.41"
"OP-LOC003-20200205","LOC003","East Valley Dental Care","2020-02-05",2020,2,"Wednesday",false,false,19,19,16,"0.81","0.80",1,"0.07",1,"0.07",14,16,2,14,1,"70.3",3975,9,2,2,3,2,6,"0.66",6,4,"0.62",1,4,4,1,13,12,11,1,"0.08",27.75,8,3,1,1,"0.88","0.85",1343,2177,345,"0.33","0.14","0.40"
"OP-LOC001-20200206","LOC001","Downtown Dental","2020-02-06",2020,2,"Thursday",false,false,39,39,36,"0.81","0.85",2,"0.04",2,"0.04",10,36,6,30,1.5,"107.0",6224,14,3,3,5,3,12,"0.49",14,10,"0.68",1,10,10,3,29,32,28,2,"0.06",30.75,17,7,3,1,"0.92","0.89",1354,2376,289,"0.30","0.16","0.39"
"OP-LOC002-20200206","LOC002","Westside Smile Center","2020-02-06",2020,2,"Thursday",false,false,28,28,25,"0.86","0.82",2,"0.06",2,"0.06",20,25,3,22,1.25,"64.1",3603,9,2,2,3,2,9,"0.43",10,7,"0.65",1,7,7,2,20,19,17,1,"0.05",31.75,12,5,2,1,"0.90","0.83",967,2192,337,"0.31","0.14","0.40"
"OP-LOC003-20200206","LOC003","East Valley Dental Care","2020-02-06",2020,2,"Thursday",false,false,17,18,16,"0.73","0.80",1,"0.08",1,"0.04",11,16,2,14,1,"66.8",3782,9,2,2,3,2,6,"0.63",6,4,"0.68",1,4,4,1,13,12,11,1,"0.08",30.75,8,3,1,1,"0.88","0.88",1132,1996,257,"0.28","0.16","0.38"
"OP-LOC001-20200207","LOC001","Downtown Dental","2020-02-07",2020,2,"Friday",false,false,29,28,26,"0.86","0.85",1,"0.04",1,"0.04",18,26,5,21,1.5,"107.3",6393,14,3,3,5,3,12,"0.34",10,7,"0.65",1,7,7,2,21,20,18,2,"0.10",32.75,13,5,2,1,"0.92","0.93",1251,1851,297,"0.30","0.13","0.38"
"OP-LOC002-20200207","LOC002","Westside Smile Center","2020-02-07",2020,2,"Friday",false,false,18,19,17,"0.76","0.82",1,"0.07",1,"0.05",16,17,3,14,1.25,"66.2",3812,9,2,2,3,2,9,"0.33",7,5,"0.68",1,5,5,1,14,13,12,1,"0.08",32.75,8,4,1,1,"0.90","0.81",1337,1837,306,"0.31","0.13","0.42"
"OP-LOC003-20200207","LOC003","East Valley Dental Care","2020-02-07",2020,2,"Friday",false,false,15,16,14,"0.84","0.80",1,"0.08",1,"0.06",22,14,2,12,1,"69.5",3814,9,2,2,3,2,6,"0.58",6,4,"0.60",1,4,4,1,11,10,9,1,"0.10",27.75,7,3,1,1,"0.88","0.87",1359,2135,314,"0.31","0.12","0.38"
"OP-LOC001-20200208","LOC001","Downtown Dental","2020-02-08",2020,2,"Saturday",false,true,9,10,9,"0.75","0.85",0,"0.05",0,"0.04",24,9,1,8,1.5,"59.6",3724,14,3,3,5,3,12,"0.24",4,3,"0.64",0,3,3,1,7,7,7,0,"0.00",29.75,4,2,1,0,"0.92","0.85",1239,2207,307,"0.28","0.13","0.38"
"OP-LOC002-20200208","LOC002","Westside Smile Center","2020-02-08",2020,2,"Saturday",false,true,5,6,5,"0.87","0.82",0,"0.07",0,"0.04",14,5,1,4,1.25,"39.5",2321,9,2,2,3,2,9,"0.17",2,1,"0.63",0,1,1,0,4,4,4,0,"0.00",29.75,2,1,0,0,"0.90","0.87",1211,2369,265,"0.31","0.13","0.36"
"OP-LOC003-20200208","LOC003","East Valley Dental Care","2020-02-08",2020,2,"Saturday",false,true,4,5,4,"0.83","0.80",0,"0.08",0,"0.06",5,4,1,3,1,"39.9",2350,9,2,2,3,2,6,"0.33",2,1,"0.64",0,1,1,0,3,3,3,0,"0.00",32.75,2,1,0,0,"0.88","0.85",1015,2381,268,"0.32","0.12","0.36"
"OP-LOC001-20200210","LOC001","Downtown Dental","2020-02-10",2020,2,"Monday",false,false,37,39,35,"0.80","0.85",2,"0.06",2,"0.05",7,35,6,29,1.5,"101.2",6136,14,3,3,5,3,12,"0.46",14,9,"0.61",1,10,9,3,28,30,26,1,"0.03",32.75,17,7,3,1,"0.92","0.93",1283,2204,260,"0.28","0.13","0.42"
"OP-LOC002-20200210","LOC002","Westside Smile Center","2020-02-10",2020,2,"Monday",false,false,26,28,25,"0.87","0.82",2,"0.07",1,"0.03",6,25,3,22,1.25,"70.1",3972,9,2,2,3,2,9,"0.44",10,6,"0.63",1,7,6,2,20,19,17,2,"0.11",32.75,12,5,2,1,"0.90","0.90",908,2191,299,"0.33","0.16","0.41"
"OP-LOC003-20200210","LOC003","East Valley Dental Care","2020-02-10",2020,2,"Monday",false,false,16,17,15,"0.74","0.80",1,"0.07",1,"0.05",16,15,2,13,1,"67.1",3603,9,2,2,3,2,6,"0.64",6,4,"0.67",1,4,4,1,12,13,11,1,"0.08",31.75,7,3,1,1,"0.88","0.82",1312,2247,338,"0.30","0.14","0.39"
"OP-LOC001-20200211","LOC001","Downtown Dental","2020-02-11",2020,2,"Tuesday",false,false,39,36,33,"0.80","0.85",1,"0.04",1,"0.03",10,33,5,28,1.5,"109.5",6488,14,3,3,5,3,12,"0.45",13,9,"0.70",1,9,9,3,26,24,22,1,"0.04",32.75,16,7,3,1,"0.92","0.91",1094,2119,330,"0.28","0.12","0.39"
"OP-LOC002-20200211","LOC002","Westside Smile Center","2020-02-11",2020,2,"Tuesday",false,false,27,26,23,"0.82","0.82",2,"0.06",2,"0.06",25,23,4,19,1.25,"68.6",3864,9,2,2,3,2,9,"0.44",9,6,"0.62",1,6,6,2,18,18,17,1,"0.06",31.75,11,5,2,1,"0.90","0.82",1343,1970,331,"0.27","0.14","0.39"
"OP-LOC003-20200211","LOC003","East Valley Dental Care","2020-02-11",2020,2,"Tuesday",false,false,20,20,18,"0.77","0.80",2,"0.08",1,"0.04",22,18,3,15,1,"69.6",3905,9,2,2,3,2,6,"0.71",7,5,"0.65",1,5,5,1,14,14,13,1,"0.07",27.75,8,4,1,1,"0.88","0.87",1050,2282,278,"0.28","0.13","0.35"
"OP-LOC001-20200212","LOC001","Downtown Dental","2020-02-12",2020,2,"Wednesday",false,false,37,39,35,"0.79","0.85",2,"0.06",2,"0.05",23,35,6,29,1.5,"99.7",5923,14,3,3,5,3,12,"0.47",14,10,"0.69",1,10,10,3,28,28,24,1,"0.04",30.75,17,7,3,1,"0.92","0.84",1034,2077,257,"0.30","0.13","0.41"
"OP-LOC002-20200212","LOC002","Westside Smile Center","2020-02-12",2020,2,"Wednesday",false,false,27,27,24,"0.74","0.82",2,"0.07",1,"0.05",19,24,4,20,1.25,"70.3",4026,9,2,2,3,2,9,"0.48",10,7,"0.69",1,7,7,2,19,19,17,1,"0.05",30.75,11,5,2,1,"0.90","0.94",1093,1827,299,"0.31","0.14","0.38"
"OP-LOC003-20200212","LOC003","East Valley Dental Care","2020-02-12",2020,2,"Wednesday",false,false,19,19,17,"0.74","0.80",1,"0.06",1,"0.05",9,17,3,14,1,"64.0",3487,9,2,2,3,2,6,"0.68",7,4,"0.62",1,5,4,1,14,14,13,1,"0.07",28.75,8,4,1,1,"0.88","0.90",1094,2277,350,"0.30","0.14","0.36"
"OP-LOC001-20200213","LOC001","Downtown Dental","2020-02-13",2020,2,"Thursday",false,false,36,39,35,"0.81","0.85",2,"0.05",1,"0.04",6,35,4,31,1.5,"104.9",6466,14,3,3,5,3,12,"0.44",14,9,"0.65",1,10,9,3,28,30,28,1,"0.03",31.75,17,7,3,1,"0.92","0.96",1231,2391,339,"0.30","0.12","0.38"
"OP-LOC002-20200213","LOC002","Westside Smile Center","2020-02-13",2020,2,"Thursday",false,false,24,26,23,"0.76","0.82",1,"0.05",1,"0.05",7,23,3,20,1.25,"67.9",3815,9,2,2,3,2,9,"0.44",9,6,"0.69",1,6,6,2,18,17,16,1,"0.06",29.75,11,5,2,1,"0.90","0.93",1243,2053,346,"0.29","0.12","0.39"
"OP-LOC003-20200213","LOC003","East Valley Dental Care","2020-02-13",2020,2,"Thursday",false,false,16,16,14,"0.82","0.80",1,"0.06",1,"0.06",16,14,2,12,1,"70.1",3765,9,2,2,3,2,6,"0.54",6,4,"0.66",1,4,4,1,11,12,11,0,"0.00",28.75,7,3,1,1,"0.88","0.89",1128,2252,299,"0.29","0.15","0.36"
"OP-LOC001-20200214","LOC001","Downtown Dental","2020-02-14",2020,2,"Friday",false,false,29,29,27,"0.78","0.85",1,"0.04",1,"0.04",15,27,5,22,1.5,"105.8",6373,14,3,3,5,3,12,"0.35",11,8,"0.70",1,8,8,2,22,20,18,0,"0.00",32.75,13,6,2,1,"0.92","0.91",1286,1828,331,"0.28","0.12","0.41"
"OP-LOC002-20200214","LOC002","Westside Smile Center","2020-02-14",2020,2,"Friday",false,false,22,24,21,"0.75","0.82",2,"0.06",1,"0.06",15,21,4,17,1.25,"65.6",3669,9,2,2,3,2,9,"0.36",8,5,"0.62",1,6,5,2,17,16,14,1,"0.06",27.75,10,4,2,1,"0.90","0.91",989,2312,281,"0.27","0.14","0.38"
"OP-LOC003-20200214","LOC003","East Valley Dental Care","2020-02-14",2020,2,"Friday",false,false,14,13,12,"0.76","0.80",1,"0.06",1,"0.04",24,12,2,10,1,"67.9",3671,9,2,2,3,2,6,"0.46",5,3,"0.67",1,4,3,1,10,11,10,0,"0.00",27.75,6,3,1,1,"0.88","0.86",1010,2095,333,"0.30","0.14","0.41"
"OP-LOC001-20200215","LOC001","Downtown Dental","2020-02-15",2020,2,"Saturday",false,true,9,9,8,"0.88","0.85",0,"0.04",0,"0.03",23,8,1,7,1.5,"62.7",3896,14,3,3,5,3,12,"0.20",3,2,"0.61",0,2,2,1,6,7,6,0,"0.00",27.75,4,2,1,0,"0.92","0.93",1134,2059,341,"0.31","0.13","0.36"
"OP-LOC002-20200215","LOC002","Westside Smile Center","2020-02-15",2020,2,"Saturday",false,true,7,7,6,"0.78","0.82",0,"0.06",0,"0.05",14,6,1,5,1.25,"38.2",2209,9,2,2,3,2,9,"0.20",2,1,"0.67",0,1,1,0,5,5,4,0,"0.00",30.75,3,1,1,0,"0.90","0.82",1398,2383,325,"0.32","0.15","0.41"
"OP-LOC003-20200215","LOC003","East Valley Dental Care","2020-02-15",2020,2,"Saturday",false,true,5,6,5,"0.82","0.80",0,"0.07",0,"0.06",15,5,1,4,1,"39.9",2282,9,2,2,3,2,6,"0.42",2,1,"0.63",0,1,1,0,4,4,4,0,"0.00",31.75,2,1,0,0,"0.88","0.93",1186,2008,312,"0.30","0.14","0.36"
"OP-LOC001-20200218","LOC001","Downtown Dental","2020-02-18",2020,2,"Tuesday",false,false,44,44,40,"0.81","0.85",2,"0.05",2,"0.03",8,40,7,33,1.5,"112.4",6627,14,3,3,5,3,12,"0.54",16,10,"0.64",2,11,10,3,32,34,31,2,"0.06",27.75,19,8,3,2,"0.92","0.96",1141,1854,320,"0.30","0.16","0.36"
"OP-LOC002-20200218","LOC002","Westside Smile Center","2020-02-18",2020,2,"Tuesday",false,false,27,28,25,"0.83","0.82",2,"0.07",1,"0.04",23,25,4,21,1.25,"64.9",3763,9,2,2,3,2,9,"0.46",10,7,"0.70",1,7,7,2,20,20,17,1,"0.05",30.75,12,5,2,1,"0.90","0.88",1056,1904,277,"0.30","0.15","0.38"
"OP-LOC003-20200218","LOC003","East Valley Dental Care","2020-02-18",2020,2,"Tuesday",false,false,17,18,16,"0.71","0.80",1,"0.06",1,"0.06",8,16,2,14,1,"65.9",3554,9,2,2,3,2,6,"0.60",6,4,"0.63",1,4,4,1,13,12,11,0,"0.00",31.75,8,3,1,1,"0.88","0.88",1215,1978,347,"0.32","0.12","0.36"
"OP-LOC001-20200219","LOC001","Downtown Dental","2020-02-19",2020,2,"Wednesday",false,false,38,37,33,"0.80","0.85",2,"0.06",2,"0.05",24,33,5,28,1.5,"110.6",6670,14,3,3,5,3,12,"0.43",13,9,"0.69",1,9,9,3,26,25,23,1,"0.04",27.75,16,7,3,1,"0.92","0.87",933,1830,321,"0.30","0.15","0.39"
"OP-LOC002-20200219","LOC002","Westside Smile Center","2020-02-19",2020,2,"Wednesday",false,false,30,29,26,"0.84","0.82",2,"0.06",1,"0.04",9,26,4,22,1.25,"69.0",3718,9,2,2,3,2,9,"0.50",10,6,"0.62",1,7,6,2,21,22,19,2,"0.09",30.75,13,5,2,1,"0.90","0.88",929,2190,336,"0.27","0.12","0.39"
"OP-LOC003-20200219","LOC003","East Valley Dental Care","2020-02-19",2020,2,"Wednesday",false,false,18,17,15,"0.85","0.80",1,"0.08",1,"0.06",13,15,2,13,1,"67.0",3548,9,2,2,3,2,6,"0.55",6,4,"0.65",1,4,4,1,12,12,11,1,"0.08",28.75,7,3,1,1,"0.88","0.80",1069,2190,345,"0.28","0.14","0.41"
"OP-LOC001-20200220","LOC001","Downtown Dental","2020-02-20",2020,2,"Thursday",false,false,40,41,38,"0.90","0.85",2,"0.04",1,"0.03",16,38,5,33,1.5,"113.9",6693,14,3,3,5,3,12,"0.48",15,10,"0.63",2,11,10,3,30,28,25,2,"0.07",29.75,18,8,3,2,"0.92","0.93",1374,2179,271,"0.27","0.12","0.36"
"OP-LOC002-20200220","LOC002","Westside Smile Center","2020-02-20",2020,2,"Thursday",false,false,25,26,23,"0.87","0.82",2,"0.07",1,"0.04",21,23,5,18,1.25,"60.9",3498,9,2,2,3,2,9,"0.41",9,6,"0.63",1,6,6,2,18,20,19,1,"0.05",28.75,11,5,2,1,"0.90","0.91",912,2010,253,"0.33","0.14","0.40"
"OP-LOC003-20200220","LOC003","East Valley Dental Care","2020-02-20",2020,2,"Thursday",false,false,15,16,14,"0.71","0.80",1,"0.07",1,"0.04",9,14,3,11,1,"68.3",3673,9,2,2,3,2,6,"0.57",6,4,"0.65",1,4,4,1,11,10,9,0,"0.00",30.75,7,3,1,1,"0.88","0.85",922,1884,311,"0.31","0.13","0.38"
"OP-LOC001-20200221","LOC001","Downtown Dental","2020-02-21",2020,2,"Friday",false,false,28,26,24,"0.83","0.85",1,"0.04",1,"0.03",21,24,5,19,1.5,"106.4",6269,14,3,3,5,3,12,"0.33",10,6,"0.62",1,7,6,2,19,20,18,1,"0.05",29.75,11,5,2,1,"0.92","0.91",955,2274,347,"0.28","0.14","0.39"
"OP-LOC002-20200221","LOC002","Westside Smile Center","2020-02-21",2020,2,"Friday",false,false,21,21,19,"0.82","0.82",1,"0.05",1,"0.05",12,19,3,16,1.25,"65.7",3599,9,2,2,3,2,9,"0.34",8,5,"0.62",1,6,5,2,15,16,15,1,"0.06",31.75,9,4,2,1,"0.90","0.93",1360,1849,316,"0.31","0.14","0.40"
"OP-LOC003-20200221","LOC003","East Valley Dental Care","2020-02-21",2020,2,"Friday",false,false,13,13,11,"0.78","0.80",1,"0.08",1,"0.07",11,11,2,9,1,"69.9",3795,9,2,2,3,2,6,"0.46",4,2,"0.61",0,3,2,1,9,9,8,0,"0.00",28.75,5,2,1,0,"0.88","0.88",1207,1854,290,"0.31","0.15","0.36"
"OP-LOC001-20200222","LOC001","Downtown Dental","2020-02-22",2020,2,"Saturday",false,true,6,6,5,"0.83","0.85",0,"0.05",0,"0.04",11,5,1,4,1.5,"62.7",3817,14,3,3,5,3,12,"0.11",2,1,"0.68",0,1,1,0,4,4,4,0,"0.00",28.75,2,1,0,0,"0.92","0.85",1150,2032,252,"0.28","0.15","0.37"
"OP-LOC002-20200222","LOC002","Westside Smile Center","2020-02-22",2020,2,"Saturday",false,true,7,7,6,"0.84","0.82",0,"0.05",0,"0.05",11,6,1,5,1.25,"39.2",2173,9,2,2,3,2,9,"0.21",2,1,"0.65",0,1,1,0,5,5,4,0,"0.00",27.75,3,1,1,0,"0.90","0.83",958,2157,269,"0.33","0.12","0.36"
"OP-LOC003-20200222","LOC003","East Valley Dental Care","2020-02-22",2020,2,"Saturday",false,true,4,3,3,"0.73","0.80",0,"0.07",0,"0.06",7,3,0,3,1,"39.5",2265,9,2,2,3,2,6,"0.26",1,1,"0.62",0,1,1,0,2,2,2,0,"0.00",31.75,1,1,0,0,"0.88","0.83",1354,2234,315,"0.30","0.14","0.36"
"OP-LOC001-20200224","LOC001","Downtown Dental","2020-02-24",2020,2,"Monday",false,false,36,34,31,"0.84","0.85",2,"0.05",2,"0.05",24,31,5,26,1.5,"106.3",6373,14,3,3,5,3,12,"0.40",12,8,"0.63",1,8,8,2,25,25,22,2,"0.08",28.75,15,6,3,1,"0.92","0.84",968,2022,270,"0.28","0.13","0.41"
"OP-LOC002-20200224","LOC002","Westside Smile Center","2020-02-24",2020,2,"Monday",false,false,28,29,26,"0.79","0.82",2,"0.06",1,"0.04",7,26,5,21,1.25,"68.9",3861,9,2,2,3,2,9,"0.49",10,7,"0.67",1,7,7,2,21,20,18,1,"0.05",29.75,13,5,2,1,"0.90","0.86",978,1971,295,"0.33","0.14","0.36"
"OP-LOC003-20200224","LOC003","East Valley Dental Care","2020-02-24",2020,2,"Monday",false,false,18,19,16,"0.84","0.80",1,"0.07",1,"0.07",22,16,3,13,1,"68.9",3831,9,2,2,3,2,6,"0.65",6,4,"0.69",1,4,4,1,13,13,12,1,"0.08",27.75,8,3,1,1,"0.88","0.90",1124,2055,345,"0.32","0.15","0.39"
"OP-LOC001-20200225","LOC001","Downtown Dental","2020-02-25",2020,2,"Tuesday",false,false,39,37,34,"0.76","0.85",2,"0.04",2,"0.05",25,34,4,30,1.5,"109.8",6658,14,3,3,5,3,12,"0.45",14,8,"0.60",1,10,8,3,27,28,25,1,"0.04",32.75,16,7,3,1,"0.92","0.95",1102,1820,265,"0.30","0.12","0.39"
"OP-LOC002-20200225","LOC002","Westside Smile Center","2020-02-25",2020,2,"Tuesday",false,false,28,28,24,"0.80","0.82",2,"0.07",2,"0.06",24,24,4,20,1.25,"67.9",3930,9,2,2,3,2,9,"0.44",10,6,"0.61",1,7,6,2,19,20,17,1,"0.05",32.75,11,5,2,1,"0.90","0.85",1241,2282,317,"0.29","0.15","0.37"
"OP-LOC003-20200225","LOC003","East Valley Dental Care","2020-02-25",2020,2,"Tuesday",false,false,19,19,17,"0.84","0.80",1,"0.06",1,"0.06",6,17,3,14,1,"69.1",3754,9,2,2,3,2,6,"0.69",7,5,"0.69",1,5,5,1,14,14,12,1,"0.07",31.75,8,4,1,1,"0.88","0.90",1201,2161,304,"0.27","0.13","0.35"
"OP-LOC001-20200226","LOC001","Downtown Dental","2020-02-26",2020,2,"Wednesday",false,false,37,35,32,"0.76","0.85",2,"0.05",1,"0.04",7,32,6,26,1.5,"104.6",6238,14,3,3,5,3,12,"0.44",13,9,"0.67",1,9,9,3,26,27,23,1,"0.04",30.75,16,7,3,1,"0.92","0.95",1344,2104,281,"0.32","0.13","0.40"
"OP-LOC002-20200226","LOC002","Westside Smile Center","2020-02-26",2020,2,"Wednesday",false,false,26,25,22,"0.85","0.82",2,"0.06",1,"0.04",14,22,4,18,1.25,"67.1",3931,9,2,2,3,2,9,"0.39",9,6,"0.62",1,6,6,2,18,17,15,1,"0.06",27.75,11,5,2,1,"0.90","0.86",1050,2050,288,"0.31","0.13","0.40"
"OP-LOC003-20200226","LOC003","East Valley Dental Care","2020-02-26",2020,2,"Wednesday",false,false,20,21,19,"0.73","0.80",1,"0.06",1,"0.05",5,19,3,16,1,"70.1",4063,9,2,2,3,2,6,"0.75",8,5,"0.61",1,6,5,2,15,16,14,1,"0.06",28.75,9,4,2,1,"0.88","0.93",1402,1937,334,"0.33","0.16","0.37"
"OP-LOC001-20200227","LOC001","Downtown Dental","2020-02-27",2020,2,"Thursday",false,false,42,44,40,"0.88","0.85",2,"0.05",2,"0.05",17,40,6,34,1.5,"108.4",6362,14,3,3,5,3,12,"0.56",16,10,"0.65",2,11,10,3,32,31,29,2,"0.06",27.75,19,8,3,2,"0.92","0.95",1376,2322,323,"0.32","0.12","0.36"
"OP-LOC002-20200227","LOC002","Westside Smile Center","2020-02-27",2020,2,"Thursday",false,false,26,25,22,"0.83","0.82",2,"0.06",2,"0.06",15,22,3,19,1.25,"65.7",3816,9,2,2,3,2,9,"0.40",9,6,"0.68",1,6,6,2,18,17,15,1,"0.06",28.75,11,5,2,1,"0.90","0.88",997,2337,263,"0.31","0.14","0.42"
